id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
631501881185021725,Sjönära minivilla,146433075,Yvo,,Farsta,59.2484,18.05497,Entire home/apt,1200,5,16,2022-08-25,5.65,1,115,16,
631617489253230315,Välutrustat och fint litet hus,128901501,Ch,,Hägersten-Liljeholmens,59.294518,17.95603,Entire home/apt,991,2,15,2022-09-16,3.85,1,76,15,
631934157798450967,Mysig villa i centralt läge perfekt för barnfamilj,460245240,Ragnar,,Bromma,59.35807,17.912699,Entire home/apt,1500,1,3,2022-08-08,1.22,1,0,3,
632196291165775186,Enkelt singel rum nära Hornstull,429500182,Yemesrach,,Södermalms,59.31715,18.02327,Private room,384,1,13,2022-08-22,3.79,2,2,13,
632283897908795926,Trevligt radhus med uteplats,85615177,Linda,,Skarpnäcks,59.22595,18.15415,Entire home/apt,1000,4,8,2022-08-23,2.12,1,236,8,
632284739785863890,"Lägenhet i Hornstull 
Södermalm.",85081519,Mikael,,Södermalms,59.316853,18.029814,Entire home/apt,600,1,6,2022-09-24,3.33,1,44,6,
632348412829678658,Waterfront location - Balconies with sea view!,55759073,Eric,,Östermalms,59.31841,18.13693,Entire home/apt,1350,5,4,2022-07-26,1.32,1,10,4,
632373783674984174,Studio apartment in Barkarby,460320838,Serhat,,Spånga-Tensta,59.413956,17.865086,Entire home/apt,726,7,1,2022-07-21,0.45,1,53,1,
632444165569924679,Beautiful 1bedroom apartment in skanstull,101620908,Markus,,Södermalms,59.308651,18.077236,Entire home/apt,1800,2,9,2022-09-04,2.25,1,5,9,
632484588346036440,Central lägenhet i Sveavägen/Vasastan 3 rum,460356365,Julius,,Norrmalms,59.34533794017566,18.054547951231374,Entire home/apt,1429,2,11,2022-09-12,2.89,1,355,11,
632548513603888473,Charming villa in calm neighborhood close to city,332894,Jonas,,Älvsjö,59.28461,18.02898,Entire home/apt,1500,7,2,2022-08-14,0.95,1,182,2,
632554495904498519,Cozy apartment with a wonderful large patio!,11157831,Charlott,,Farsta,59.26682,18.075,Entire home/apt,709,3,8,2022-09-11,2.45,1,96,8,
632577669456111945,"Lovely 4-bedroom, 150 m to jetty.",6192468,Olof,,Kungsholmens,59.32314,17.98769,Entire home/apt,2000,3,7,2022-08-14,2.16,1,0,7,
632582141071846009,Exclusive attic with sunny terrace in SoFo,20198398,Jens,,Södermalms,59.31261,18.09047,Entire home/apt,3800,5,3,2022-07-25,0.85,1,0,3,
632974311988417803,Cozy and spacious room with a balcony.,37985922,Nour,,Farsta,59.27383,18.06949,Private room,1038,1,0,,,2,0,0,
633016693349990082,Stor familjevänlig villa med trädgård,190833731,Marie,,Bromma,59.35452,17.90084,Entire home/apt,2500,6,3,2022-08-06,1.02,1,101,3,
633028741197029891,Sekelskiftslägenhet i hjärtat på Södermalm,193939082,Elin,,Södermalms,59.315437,18.082386,Entire home/apt,1750,2,1,2022-07-18,0.43,1,0,1,
633131548418429869,Mysig fräsch lägenhet med bästa möjliga läge,114317433,Hasret,,Bromma,59.36346,17.97182,Entire home/apt,950,2,4,2022-08-24,1.41,1,23,4,
633146511526105580,Cosy 3 room apartment on Mariatorget,68833885,Hanna,,Södermalms,59.314827,18.062883,Entire home/apt,3500,2,1,2022-08-01,0.55,1,0,1,
633181575207637941,Nyrenoverad lägenhet i med balkong och öppen spis,258191962,August,,Östermalms,59.34575,18.0974,Entire home/apt,981,3,0,,,1,19,0,
633318314786095340,"Fin rymlig 2:a med balkong, utsikt och braskamin",199342329,Kristina,,Södermalms,59.31196975708008,18.082883834838867,Entire home/apt,2000,3,2,2022-09-11,2,1,131,2,
633324931618535688,"Härlig villa med stor tomt, uteplatser och pool",27652926,Natalie,,Bromma,59.339638,17.967218,Entire home/apt,3890,5,2,2022-07-31,0.88,1,338,2,
633686786864782285,Vacker lägenhet i hjärtat av Sofo,186483805,Julia,,Södermalms,59.309799,18.081108,Entire home/apt,2000,2,5,2022-09-18,2.00,1,325,5,
633722706199928976,"Beautiful, quiet, summer stay for the family",2979412,Dennis,,Enskede-Årsta-Vantörs,59.25446,17.99925,Entire home/apt,1200,5,2,2022-08-02,0.94,1,81,2,
633832590248967999,Villa med ny pool och bastu! 15 min fr. Sthlm city,428106046,Linda,,Spånga-Tensta,59.408978,17.875328,Entire home/apt,2900,7,1,2022-07-21,0.45,1,25,1,
633869939342249714,Scandinavian Design Apartment in amazing area,6084144,Adam,,Hägersten-Liljeholmens,59.30094,17.9997,Entire home/apt,2000,10,2,2022-08-17,0.98,1,336,2,
633963208922364199,Spacious apartment in central Stockholm,258229303,Anna,,Södermalms,59.311977,18.060532,Entire home/apt,2509,5,3,2022-08-01,1.30,1,302,3,
634051139331386956,Trevlig villa med lummig trädgård,46137066,Stina,,Enskede-Årsta-Vantörs,59.28721,18.05912,Entire home/apt,2000,4,3,2022-08-16,1.36,1,117,3,
634120067248552804,"Fin lägenhet med Parkering nära vattnet, naturen",191681519,Nawras,,Östermalms,59.37851,18.04596,Entire home/apt,1200,1,1,2022-07-18,0.43,1,365,1,
634430780673670755,GAMLA STAN - OLD TOWN WATERFRONT,7396218,Co,,Södermalms,59.32474,18.07628,Entire home/apt,2300,10,0,,,1,115,0,
634474127448168939,Lägenhet med balkong i centrala Hornstull.,460847084,Simon,,Södermalms,59.31598,18.0316,Entire home/apt,1223,1,15,2022-09-18,5.11,1,35,15,
634628065174377749,Nice room in Solna - close to city,460884361,Dudu,,Kungsholmens,59.353386,18.003546,Private room,657,1,9,2022-09-06,2.25,1,0,9,
634748037823073943,Fin lägenhet med bubbelpool,460919968,L,,Bromma,59.36301,17.901714,Private room,1099,1,0,,,1,365,0,
634776341862182283,Lovely 2-bedroom apartment in telefonplan,351547482,E,,Hägersten-Liljeholmens,59.30222,17.98824,Entire home/apt,1000,6,1,2022-07-19,0.44,1,256,1,
635058154825989585,Spacious & cozy 3-bedroom villa with EV parking,54476385,Malin,,Hägersten-Liljeholmens,59.29678,17.96398,Entire home/apt,2000,5,2,2022-07-17,0.76,1,16,2,
635164193610202043,Idylliskt townhouse 15 min från Stockholm city,33017840,Nina,,Enskede-Årsta-Vantörs,59.283939,18.07967,Entire home/apt,3500,3,3,2022-08-05,1.43,1,308,3,
635223804111194793,Trevligt radhus med plats för många,50463263,Liisa,,Skärholmens,59.29395,17.94499,Entire home/apt,1500,4,4,2022-08-03,1.45,1,110,4,
635254328905154050,Trevlig stockholmsvilla med naturen som granne,62958197,Benjamin,,Rinkeby-Tensta,59.38438,17.962889,Entire home/apt,2463,3,4,2022-08-03,1.62,1,0,4,
635343906810546569,Modern terraced house with morning/evening sun,461050257,Paul,,Hässelby-Vällingby,59.391003,17.821217,Entire home/apt,2000,5,0,,,1,216,0,
636052115324246283,x2 bedrooms in spacious apartment near Södermalm,329707461,Toia,,Södermalms,59.30408,18.09772,Private room,550,2,7,2022-08-08,2.10,1,146,7,
636102257021495253,Trevlig villa med pool och sjöutsikt,273387544,Madeleine,,Skarpnäcks,59.2218132019043,18.17926025390625,Entire home/apt,3280,3,3,2022-08-12,1.67,1,19,3,
636128244575780275,Cosy 2- bedroom guesthouse with free parking.,461226004,Nelson,,Enskede-Årsta-Vantörs,59.236694,18.019165,Entire home/apt,764,1,15,2022-09-11,4.29,1,338,15,
636223912136647670,Nybyggd lägenhet i del av villa,461250783,Tania,,Enskede-Årsta-Vantörs,59.26936,18.02873,Entire home/apt,1300,2,3,2022-07-30,1.03,1,322,3,
636658675855897537,Modern lägenhet mitt på Södermalm,35275493,Liza,,Södermalms,59.30931,18.05628,Entire home/apt,3000,6,0,,,1,300,0,
636708894555819500,Top floor apartment with balcony in Birkastan,15897120,Charlie,,Norrmalms,59.34123,18.02923,Entire home/apt,1700,4,3,2022-09-06,1.70,1,0,3,
637315372122985572,Unforgettable Cozy Apartment in Central Stockholm,60382478,Elias,,Östermalms,59.346771,18.094463,Entire home/apt,1761,3,15,2022-09-20,4.05,38,223,15,
637347826030969847,Unforgettable and Stylish Apartment in Södermalm,60382478,Elias,,Södermalms,59.314476,18.090847,Entire home/apt,1379,3,14,2022-09-14,4.24,38,141,14,
637415356646209360,"Fin, ljus lägenhet med en stor balkong i Solna",461478980,Samira,,Bromma,59.351166,17.97887,Entire home/apt,1200,2,0,,,1,364,0,
637473251683123997,Mysig barnvänlig villa med vacker trädgård,28103443,Marja,,Hägersten-Liljeholmens,59.29943,17.99013,Entire home/apt,1190,3,7,2022-08-15,2.14,2,1,7,
637595880725008436,Nybyggt gästhus i lungt villa område,272544943,Dana & Pierre,,Enskede-Årsta-Vantörs,59.26882,18.02802,Entire home/apt,1195,2,3,2022-06-21,0.84,1,118,3,
637639385086422015,Fin lägenhet i Bandhagen med närhet till T-bana,115009649,Rache,,Enskede-Årsta-Vantörs,59.265072,18.055796,Entire home/apt,442,4,2,2022-07-25,0.66,1,0,2,
637682815940606733,The view from the balcony is wonderful,426280357,Andrea,,Enskede-Årsta-Vantörs,59.25663,18.01991,Entire home/apt,3277,4,2,2022-09-17,2,1,359,2,
638029906413471857,Fabulous Old Town Apartment,161543959,Niklas,,Södermalms,59.32287,18.0698,Entire home/apt,2234,2,22,2022-09-11,6.17,2,307,22,
638079933726230606,Bright three room apartment in Hornstull,5599904,Klara,,Södermalms,59.31653354421313,18.03407667566266,Entire home/apt,2300,2,2,2022-08-03,0.83,1,251,2,
638162968996011636,2.5 i ett hyres hus.1trp.ljus och trevlig.,461649223,Solveig,,Älvsjö,59.28122,18.03649,Entire home/apt,800,1,12,2022-09-12,3.21,1,27,12,
638232948760650020,Scandinavian Apt by the Water in Södermalm,13984491,Johan,,Södermalms,59.317752838134766,18.02656364440918,Entire home/apt,1308,1,15,2022-09-17,4.25,3,320,15,
638317131754414288,Stockholm SOFO,162475587,Babette,,Södermalms,59.31246,18.08528,Entire home/apt,914,2,12,2022-09-15,3.53,1,308,12,
638340220323067138,Familjevänligt hus i Hägersten nära tunnelbanan,93815810,Carita,,Hägersten-Liljeholmens,59.29201,17.97831,Entire home/apt,1700,2,7,2022-09-11,2.36,1,213,7,
638384082684666974,Modern fresh apartment,461722984,Eric,,Norrmalms,59.3408,18.0609,Entire home/apt,2000,8,0,,,1,30,0,
638402907056479729,Cozzy Basement full equipped 10min to StocholmCity,104354490,Mery,,Kungsholmens,59.3357612283747,18.023013352432688,Entire home/apt,800,20,1,2022-08-26,1,3,358,1,
638403336901545343,Beautiful and newly renovated flat just by the sea,8942218,Axel,,Bromma,59.32057,17.97517,Entire home/apt,1600,4,1,2022-07-24,0.48,1,108,1,
638409714385637930,Nice and cozy apartment in the midst of Södermalm,11096931,Eiffel,,Södermalms,59.31158,18.06528,Entire home/apt,650,7,2,2022-07-26,0.83,1,117,2,
638770034273258169,Fantastiskt 50-talshus med naturen runt knuten,454583264,Fredrika,,Skarpnäcks,59.27048,18.14328,Entire home/apt,1850,3,7,2022-08-14,2.59,1,53,7,
638814732581390188,Charmig lägenhet på Östermalm,95461596,Jamila,,Östermalms,59.34813,18.06495,Entire home/apt,1400,1,2,2022-09-21,2,1,136,2,
638851330539840219,cosy 1 bedroom apartment with balcony,22876006,Hedvig,,Norrmalms,59.34694,18.05844,Entire home/apt,2206,6,4,2022-08-15,1.50,73,0,4,
638865697278706412,"Fin, ljus och bekväm lägenhet",18243738,Mar,,Hägersten-Liljeholmens,59.29671,17.97911,Entire home/apt,675,5,3,2022-07-31,1.05,1,12,3,
638919039053498732,*Stylish Studio w. balcony and beautiful view*,60382478,Elias,,Kungsholmens,59.329899,17.999477,Entire home/apt,975,1,13,2022-09-06,3.55,38,145,13,
638935801595220737,Cozy home with beautiful private garden.,80087098,Suat,,Spånga-Tensta,59.3913,17.91633,Entire home/apt,800,5,3,2022-08-18,1.29,1,213,3,
639056877607233423,"Minihus nära vatten och skog, Gratis Parkering",461882773,Petros,,Farsta,59.22116,18.1253,Entire home/apt,570,1,3,2022-07-27,0.80,1,325,3,
639061519139838451,Strandläge i Sickla/Nacka nära city,349162104,Jeanette,,Skarpnäcks,59.30316,18.12561,Entire home/apt,900,6,0,,,1,0,0,
639066857976285756,Rum med utsikt på söders höjder,182636431,Karin,,Södermalms,59.31691,18.03113,Private room,500,1,14,2022-09-08,3.75,1,0,14,
639661589862641186,Great 1 bedroom apartment close to nature & city!,130529739,Karin,,Östermalms,59.35407,18.08966,Private room,700,10,2,2022-08-07,0.69,1,79,2,
639762383426081966,Penthouse med öppenspis och solsäker balkong,462051069,Tomas,,Norrmalms,59.34573,18.05872,Entire home/apt,3500,1,2,2022-07-23,0.85,1,362,2,
639785866618093150,"Central, cozy and quiet apartment.",462035505,Karl,,Norrmalms,59.342621,18.030895,Entire home/apt,1280,4,8,2022-09-05,3.24,1,0,8,
639803501123082501,"Lovely 1.5 room with gym, souna and BBQ",428897340,Minna,,Norrmalms,59.34502,18.03549,Entire home/apt,800,1,13,2022-07-29,3.48,1,346,13,
639856584442170904,Newly renovated apartment in Stockholm,10483208,Rosie,,Farsta,59.25649,18.11507,Entire home/apt,900,30,0,,,1,327,0,
639868061275837410,Fin lägenhet i bästa läge vid Solna centrum,114957399,Hanna,,Bromma,59.3576995,18.0022134,Entire home/apt,817,2,2,2022-07-28,0.71,1,297,2,
640275193724967435,Mysig lägenhet vid Avicii och Tele2 arena,172979864,Natalie,,Enskede-Årsta-Vantörs,59.29668,18.07872,Entire home/apt,1900,1,3,2022-08-07,1.03,1,0,3,
640438832360791616,Mysig lägenhet med balkong i Hägersten,57724269,Persefoni,,Hägersten-Liljeholmens,59.295967584654775,17.984032072126865,Entire home/apt,980,5,0,,,2,0,0,
640578254377815962,"Bed and breakfast i Sollentuna, 1 enkelrum",194512409,Anneli,,Rinkeby-Tensta,59.4235511,17.9317603,Private room,355,1,3,2022-08-05,1.02,8,235,3,
640835779155139412,"Bed and breakfast i Sollentuna, 1 enkelrum",194512409,Anneli,,Rinkeby-Tensta,59.4235511,17.9317603,Private room,355,1,4,2022-08-01,1.22,8,235,4,
640892198519727059,"Bed and breakfast i Sollentuna, 1 enkelrum",194512409,Anneli,,Rinkeby-Tensta,59.4235511,17.9317603,Private room,355,1,2,2022-08-01,0.71,8,235,2,
640911242443017922,Familjevänlig villa med pool (9 min Sthlm City),141860995,Karolina,,Älvsjö,59.2774173,17.9901331,Entire home/apt,5000,4,2,2022-08-17,1.02,1,67,2,
641078601739518438,"BEAUTIFUL APARTMENT IN SUNDBYBERG, STOCKHOLM",333350722,HOMEstate,,Bromma,59.36338,17.96785,Entire home/apt,525,20,1,2022-07-20,0.45,16,69,1,
641188671299432134,"Bed and breakfast i Sollentuna, 2 sängplatser",194512409,Anneli,,Rinkeby-Tensta,59.42463,17.93147,Private room,550,1,2,2022-07-03,0.71,8,235,2,
641239069191828253,En välplanerad liten tvåa på trendiga Södermalm.,1973079,Hadrien,,Södermalms,59.31775,18.04824,Entire home/apt,946,1,30,2022-09-21,8.26,1,16,30,
641260180476064168,A cosy private apartment 12 min from city center,22810058,Brian,,Hägersten-Liljeholmens,59.302071,18.0051465,Entire home/apt,856,2,23,2022-09-16,6.57,1,125,23,
641686199557222874,Spacious duplex apartment with rooftop terrace,50591889,Sander,,Hägersten-Liljeholmens,59.31423,17.99543,Entire home/apt,2200,7,9,2022-09-05,3.14,1,183,9,
641714781759244003,Modern lägenhet i närhet till city och natur,339690664,Albin,,Hägersten-Liljeholmens,59.3016689,18.0010826,Entire home/apt,574,4,4,2022-08-15,1.24,1,295,4,
641800719449989205,(80m2) Central apartment with BBQ+balcony+baby bed,37389573,Cesar,,Norrmalms,59.3406921558294,18.041326068341732,Entire home/apt,1100,2,2,2022-07-28,0.86,1,12,2,
641855377346579534,Cozy apartment 10 minuter from Stockholm city,462517811,Isabelle,,Kungsholmens,59.32805,18.00548,Entire home/apt,1900,4,2,2022-07-30,0.71,1,0,2,
641973212629627951,Fin och mysig vindsvåning i Vasastan,134397919,Stina,,Norrmalms,59.34154,18.02731,Entire home/apt,1500,1,2,2022-07-01,0.61,1,266,2,
642412092729780862,Fin balkong och lägenhet i lugna Bandhagen,193510412,Robin,,Enskede-Årsta-Vantörs,59.2693,18.05158,Private room,700,2,0,,,1,0,0,
642443161883728835,"Fint boende med 4 sovrum, parkering och trädgård.",919494,Elin,,Hässelby-Vällingby,59.37481,17.86645,Entire home/apt,1600,3,2,2022-07-18,0.83,1,266,2,
642487685081634699,Sekelskiftvilla med Pool (9 min till Sthlm city),40930592,D,,Älvsjö,59.2769,17.99715,Entire home/apt,7900,3,0,,,1,220,0,
642671200312771229,Lägenhet med gratis parkering,106932672,Mesut,,Skärholmens,59.2782,17.9269,Entire home/apt,1757,1,0,,,1,358,0,
642685696464069058,Modern apartment in Kungsholmen near central,299626908,Henrietta,,Kungsholmens,59.3309,18.01468,Entire home/apt,974,2,3,2022-09-07,1.55,3,49,3,
642709790804301145,"Super bright and sunny condo, unbeatable location!",230756443,Sanad,,Bromma,59.3498713,17.9851696,Entire home/apt,1092,90,0,,,1,364,0,
642744841638418807,Nice studio close to  Stockholmsmässan and city.,133318164,Sara,,Enskede-Årsta-Vantörs,59.26538,18.02952,Private room,965,1,0,,,3,88,0,
642784840748528732,"Beautiful apartment with terrace,central Sodermalm",10432411,Funda,,Södermalms,59.31398,18.07545,Entire home/apt,1800,4,3,2022-08-10,0.94,1,81,3,
643087754579602121,Villa med lummig trädgård nära city,413719645,Emelie,,Farsta,59.25814,18.10348,Entire home/apt,1100,3,4,2022-08-08,1.71,1,115,4,
643129711730198063,Fin delad lägenhet med jacuzzi.,26584150,Belinda,,Hägersten-Liljeholmens,59.30464492314276,17.977100292626975,Private room,500,1,0,,,1,0,0,
643286494413672734,Outstanding flat in Stockholm city center,18235189,Gregory,,Norrmalms,59.337866107146446,18.05168442428112,Entire home/apt,1748,4,2,2022-08-02,0.97,1,15,2,
643312046872352161,Modern lägenhet med vattenutsikt och parkering,462854556,Nike,,Södermalms,59.30423969999999,18.1061695,Entire home/apt,1300,7,2,2022-08-02,0.90,1,49,2,
643348410762539734,"Apartment in central Stockholm, Södermalm",462866919,Hasse,,Södermalms,59.31182,18.04921,Entire home/apt,1003,1,14,2022-09-04,4.04,1,266,14,
643389257862911812,Fint centralt och tyst boende vid Odenplan,229364144,Susann,,Norrmalms,59.3410216,18.0476621,Entire home/apt,1071,1,9,2022-08-29,2.65,1,19,9,
643432423750284067,Fräsch lägenhet för 3 vuxna och 2 barn!,33060751,Pezhman,,Spånga-Tensta,59.37245863595867,17.941037988360605,Entire home/apt,700,2,4,2022-09-19,1.43,2,11,4,
643479098826746672,Radhus med egen trädgård nära Södermalm!,19578443,Maria,,Enskede-Årsta-Vantörs,59.30062,18.0395,Entire home/apt,1450,2,7,2022-09-18,2.92,1,4,7,
643771587931196385,Lovely apartment just 10 min away the city centre.,157888814,Sofia,,Hägersten-Liljeholmens,59.29238,17.96653,Private room,486,1,4,2022-08-29,2.07,1,358,4,
643817373691857895,Nice room with single bed near Stockholm central,371731813,Laurentiu,,Spånga-Tensta,59.3766,17.94845,Private room,363,2,5,2022-08-18,1.74,3,361,5,
643868665234118127,"Quiet studio, 25 min. to downtown with tram.",2319517,Daniel,,Östermalms,59.3396,18.17411,Entire home/apt,898,1,1,2022-06-29,0.34,1,266,1,
643885563609515395,"Bed and breakfast i Sollentuna, 5 personer",194512409,Anneli,,Rinkeby-Tensta,59.42402,17.93081,Private room,1615,1,4,2022-08-31,1.30,8,235,4,
643945585481143812,Perfect Stockholm location,6889318,Julia,,Södermalms,59.31006659999999,18.0805837,Entire home/apt,1100,3,0,,,1,79,0,
644024129417720181,Söderläge,200620103,Bengt,,Spånga-Tensta,59.38097209999999,17.8979378,Entire home/apt,350,5,3,2022-07-31,0.87,1,297,3,
644024428695493278,Cozy city jewel,6717654,Lena,,Kungsholmens,59.3283,18.0497,Entire home/apt,1400,2,21,2022-09-24,5.94,1,125,21,
644064004778703755,Spacious Oasis only Minutes From the City Center,27851968,Daniel,,Kungsholmens,59.332342188322905,18.015527798791723,Entire home/apt,2993,3,6,2022-09-11,2.17,2,364,6,
644140026231314902,Fin 2a med stor uteplats,305005248,Debbie,,Rinkeby-Tensta,59.38442,17.94642,Entire home/apt,700,3,7,2022-09-17,2.14,1,317,7,
644598835710245693,Etagelägenhet med balkong 50m badplats(21-28 juli),24754591,Rebecka,,Kungsholmens,59.32298849999999,18.0057033,Entire home/apt,1290,3,0,,,1,342,0,
644603429121231555,Fin villa nära vattnet i Stockholm,176607161,Björn,,Östermalms,59.38397,18.07634,Entire home/apt,2200,2,10,2022-08-20,2.83,1,259,10,
644793511644730962,Cozy studio in trendy Högdalen!,38419676,Louise,,Enskede-Årsta-Vantörs,59.26022,18.04862,Entire home/apt,500,30,0,,,1,160,0,
644893066659263898,Nyrenoverad vattennära lägenhet  med uteplats,180416240,Katinka,,Östermalms,59.344036,18.1541392,Entire home/apt,2500,7,1,2022-06-11,0.28,1,329,1,
